#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.234161E-04   0.198935E+08   0.198935E+08   0.264544E+08   0.264528E+08   0.198931E+08   0.198935E+08   0.198935E+08   0.198981E+08  -0.470923E+00   0.103862E+08   0.103862E+08   0.118243E+02
   0.240082E-04   0.198935E+08   0.198935E+08   0.264508E+08   0.264491E+08   0.198931E+08   0.198935E+08   0.198935E+08   0.198981E+08  -0.470923E+00   0.103862E+08   0.103862E+08   0.121228E+02
   0.246153E-04   0.198935E+08   0.198935E+08   0.264470E+08   0.264453E+08   0.198931E+08   0.198935E+08   0.198935E+08   0.198981E+08  -0.470922E+00   0.103862E+08   0.103862E+08   0.124288E+02
   0.252377E-04   0.198935E+08   0.198935E+08   0.264430E+08   0.264412E+08   0.198931E+08   0.198935E+08   0.198935E+08   0.198981E+08  -0.470922E+00   0.103862E+08   0.103862E+08   0.127425E+02
   0.258759E-04   0.198935E+08   0.198935E+08   0.264388E+08   0.264369E+08   0.198931E+08   0.198935E+08   0.198935E+08   0.198981E+08  -0.470922E+00   0.103862E+08   0.103862E+08   0.130641E+02
   0.265302E-04   0.198935E+08   0.198935E+08   0.264344E+08   0.264324E+08   0.198931E+08   0.198935E+08   0.198935E+08   0.198981E+08  -0.470922E+00   0.103862E+08   0.103862E+08   0.133938E+02
   0.272010E-04   0.198935E+08   0.198935E+08   0.264298E+08   0.264277E+08   0.198931E+08   0.198935E+08   0.198935E+08   0.198981E+08  -0.470922E+00   0.103862E+08   0.103862E+08   0.137318E+02
   0.278888E-04   0.198935E+08   0.198935E+08   0.264249E+08   0.264227E+08   0.198930E+08   0.198935E+08   0.198935E+08   0.198981E+08  -0.470921E+00   0.103862E+08   0.103862E+08   0.140782E+02
   0.285940E-04   0.198935E+08   0.198935E+08   0.264198E+08   0.264175E+08   0.198930E+08   0.198935E+08   0.198935E+08   0.198981E+08  -0.470921E+00   0.103862E+08   0.103862E+08   0.144334E+02
   0.293170E-04   0.198935E+08   0.198935E+08   0.264144E+08   0.264120E+08   0.198930E+08   0.198935E+08   0.198935E+08   0.198981E+08  -0.470921E+00   0.103862E+08   0.103862E+08   0.147975E+02
   0.300584E-04   0.198935E+08   0.198935E+08   0.264088E+08   0.264063E+08   0.198930E+08   0.198935E+08   0.198935E+08   0.198981E+08  -0.470921E+00   0.103862E+08   0.103861E+08   0.151707E+02
   0.308184E-04   0.198935E+08   0.198935E+08   0.264029E+08   0.264002E+08   0.198930E+08   0.198934E+08   0.198935E+08   0.198981E+08  -0.470920E+00   0.103861E+08   0.103861E+08   0.155533E+02
   0.315977E-04   0.198935E+08   0.198935E+08   0.263966E+08   0.263938E+08   0.198930E+08   0.198934E+08   0.198935E+08   0.198980E+08  -0.470920E+00   0.103861E+08   0.103861E+08   0.159455E+02
   0.323967E-04   0.198934E+08   0.198934E+08   0.263901E+08   0.263871E+08   0.198930E+08   0.198934E+08   0.198934E+08   0.198980E+08  -0.470920E+00   0.103861E+08   0.103861E+08   0.163475E+02
   0.332158E-04   0.198934E+08   0.198934E+08   0.263832E+08   0.263801E+08   0.198930E+08   0.198934E+08   0.198934E+08   0.198980E+08  -0.470920E+00   0.103861E+08   0.103861E+08   0.167596E+02
   0.340557E-04   0.198934E+08   0.198934E+08   0.263760E+08   0.263727E+08   0.198929E+08   0.198934E+08   0.198934E+08   0.198980E+08  -0.470919E+00   0.103861E+08   0.103861E+08   0.171820E+02
   0.349169E-04   0.198934E+08   0.198934E+08   0.263684E+08   0.263649E+08   0.198929E+08   0.198934E+08   0.198934E+08   0.198980E+08  -0.470919E+00   0.103861E+08   0.103861E+08   0.176150E+02
   0.357998E-04   0.198934E+08   0.198934E+08   0.263604E+08   0.263568E+08   0.198929E+08   0.198934E+08   0.198934E+08   0.198980E+08  -0.470919E+00   0.103861E+08   0.103861E+08   0.180588E+02
   0.367050E-04   0.198934E+08   0.198934E+08   0.263520E+08   0.263482E+08   0.198929E+08   0.198934E+08   0.198934E+08   0.198980E+08  -0.470918E+00   0.103861E+08   0.103861E+08   0.185138E+02
   0.376331E-04   0.198934E+08   0.198934E+08   0.263431E+08   0.263392E+08   0.198929E+08   0.198934E+08   0.198934E+08   0.198980E+08  -0.470918E+00   0.103861E+08   0.103861E+08   0.189800E+02
   0.385847E-04   0.198934E+08   0.198934E+08   0.263339E+08   0.263297E+08   0.198929E+08   0.198933E+08   0.198934E+08   0.198979E+08  -0.470917E+00   0.103861E+08   0.103861E+08   0.194580E+02
